AR,1988,1,126.11
AR,1988,2,127.21
AR,1988,3,126.49
AR,1988,4,125.92
AR,1989,1,126.89
AR,1989,2,126.59
AR,1989,3,127.75
AR,1989,4,126.84
AR,1990,1,127.53
AR,1990,2,127.71
AR,1990,3,128.45
AR,1990,4,127.91
AR,1991,1,129.26
AR,1991,2,129.88
AR,1991,3,131.07
AR,1991,4,133.31
AR,1992,1,134.40
AR,1992,2,133.77
AR,1992,3,136.11
AR,1992,4,136.74
AR,1993,1,137.95
AR,1993,2,140.19
AR,1993,3,142.77
AR,1993,4,144.48
AR,1994,1,147.29
AR,1994,2,148.52
AR,1994,3,150.34
AR,1994,4,151.33
AR,1995,1,152.19
AR,1995,2,156.37
AR,1995,3,158.29
AR,1995,4,159.04
AR,1996,1,161.38
AR,1996,2,161.68
AR,1996,3,161.47
AR,1996,4,163.18
AR,1997,1,164.67
AR,1997,2,166.20
AR,1997,3,167.09
AR,1997,4,169.32
AR,1998,1,171.13
AR,1998,2,171.06
AR,1998,3,173.91
AR,1998,4,175.83
AR,1999,1,176.54
AR,1999,2,176.80
AR,1999,3,177.44
AR,1999,4,178.10
AR,2000,1,178.96
AR,2000,2,180.68
AR,2000,3,181.74
AR,2000,4,184.18
AR,2001,1,188.84
AR,2001,2,189.91
AR,2001,3,191.90
AR,2001,4,193.82
AR,2002,1,194.56
AR,2002,2,195.43
AR,2002,3,198.63
AR,2002,4,201.04
AR,2003,1,202.58
AR,2003,2,203.90
AR,2003,3,206.34
AR,2003,4,209.47
AR,2004,1,212.10
AR,2004,2,215.58
AR,2004,3,219.10
AR,2004,4,222.91
AR,2005,1,226.18
AR,2005,2,231.29
AR,2005,3,236.48
AR,2005,4,239.71
AR,2006,1,243.18
AR,2006,2,246.63
AR,2006,3,249.27
AR,2006,4,251.45
AR,2007,1,253.75
AR,2007,2,255.24
AR,2007,3,254.97
AR,2007,4,256.07
AR,2008,1,255.88
AR,2008,2,255.13
AR,2008,3,252.09
AR,2008,4,253.39
AR,2009,1,255.60
AR,2009,2,252.43
AR,2009,3,248.36
AR,2009,4,247.37
AR,2010,1,244.05
AR,2010,2,244.81
AR,2010,3,245.55
AR,2010,4,244.53
AR,2011,1,240.59
AR,2011,2,238.95
AR,2011,3,241.12
AR,2011,4,242.27
AR,2012,1,241.69
AR,2012,2,239.23
AR,2012,3,242.60
AR,2012,4,244.08
AR,2013,1,244.79
AR,2013,2,245.20
AR,2013,3,245.80
AR,2013,4,245.47
AR,2014,1,246.77
AR,2014,2,246.72
AR,2014,3,248.91
AR,2014,4,251.73
AR,2015,1,251.68
AR,2015,2,252.56
AR,2015,3,256.08
AR,2015,4,258.08
AR,2016,1,256.86
AR,2016,2,260.57
AR,2016,3,263.38
AR,2016,4,264.68
AR,2017,1,267.59
AR,2017,2,268.68
AR,2017,3,271.77
AR,2017,4,273.97
AR,2018,1,276.67
AR,2018,2,279.47
AR,2018,3,281.92
AR,2018,4,284.04
AR,2019,1,286.49
AR,2019,2,289.85
AR,2019,3,293.14
AR,2019,4,295.54
AR,2020,1,297.31
AR,2020,2,299.99
AR,2020,3,304.47
AR,2020,4,311.94
AR,2021,1,317.66
AR,2021,2,333.49
AR,2021,3,352.24
AR,2021,4,367.51
AR,2022,1,377.75
AR,2022,2,401.06
AR,2022,3,414.80
AR,2022,4,414.39
AR,2023,1,421.51
AR,2023,2,431.63
AR,2023,3,439.30
AR,2023,4,443.03
AR,2024,1,445.94
AR,2024,2,456.00
AR,2024,3,464.28
AR,2024,4,465.56
AZ,1975,1,59.76
